name,brand,street,zip,city,country,latitude,longitude,phone,email,website
Norbert Müller OHG,KIA,Fritz-Henkel-Str. 3,39307,Genthin,DE,52.417989,12.162204,03933 - 93250,kia@mueller-jl.de,https://www.kia-mueller-genthin.de
Autohaus Siegel GmbH,KIA,Gartenweg 2,57539,Bruchertseifen,DE,50.749295,7.7120747,02682 - 516,info@autohaus-siegel.de,https://www.kia-siegel-bruchertseifen.de
Levy Motor Company GmbH,KIA,Coswiger Landstr. 6,06886,Lutherstadt Wittenberg,DE,51.876743,12.545975,03491 - 61550,wittenberg@motorcompany.de,https://www.kia-levy-wittenberg.de
Autohaus Scheel GmbH,KIA,Albert-Einstein-Straße 12,89340,Leipheim,DE,48.446987,10.237458,08221 - 252050,info@autohaus-scheel.de ,https://www.kia-scheel-leipheim.de
Heinz Autocenter GmbH & Co. KG,KIA,Am Mombacher Kreisel 3,55120,Mainz,DE,50.02723,8.22155,06131 - 9962700,mike-henn@autocenter-mainz.de,https://www.kia-autocenter-mainz.de
ath - Autohaus Temiz & Hocke GmbH,KIA,Paul-Ehrlich-Str. 3,71229,Leonberg,DE,48.8197,9.02573,07152 - 357680,info@ath.de,https://www.kia-ath-leonberg.de
Autohaus Wagner GmbH,KIA,Helmutstr. 45,45968,Gladbeck,DE,51.5550729,6.9953086,02043 - 96460,info@wagner-gladbeck.de,https://www.kia-wagner-gladbeck.de
Chemnitzer Auto-Salon Zentrum GmbH,KIA,Winklhofer Str. 13,09116,Chemnitz,DE,50.813145,12.879072,0371 - 281440,info@chemnitzer-autosalon.de,https://www.kia-auto-salon-chemnitz.de/
Autohaus Dinnebier GmbH,KIA,Holzhauser Str. 10-12,13509,Berlin-Tegel,DE,52.582514,13.306509,030 - 430030 ,anfragen.holzhauser@dinnebiergruppe.de,https://www.kia-dinnebier-berlin-reinickendorf.de
Autohaus Bruns GmbH,KIA,Badberger Str. 29,49610,Quakenbrück,DE,52.6646,7.96803,05431 - 90080,info@autohaus-bruns.de,https://www.kia-bruns-quakenbrueck.de
Autohaus Erdle,KIA,Rudolf-Diesel-Straße 31,86554,Pöttmes,DE,48.58559801,11.11131442,08253-995990,kia@autohaus-erdle.de,https://www.kia-erdle-poettmes.de
Autohaus Pohl GmbH,KIA,Silberbergweg 1E ,39128,Magdeburg,DE,52.163773,11.608584,0391 - 72771000,infomd@autohauspohl.de,https://www.kia-pohl-magdeburg.de
Autohaus Pohl GmbH,KIA,Calbesche Str. 35,39218,Schönebeck,DE,51.998648,11.724855,03928 - 4230780,infosbk@autohauspohl.de,https://www.kia-pohl-schoenebeck.de
Auto-Koch GmbH & Co. KG,KIA,Am Mühlenteich 6,52428,Jülich,DE,50.9105108,6.3781527,02461 - 995930,info.juelich@auto-koch.com,https://kia.auto-koch.com/
Autohaus Dinnebier GmbH,KIA,Brunsbütteler Damm 192/194,13581,Berlin-Spandau,DE,52.533788,13.170928,030 - 35107 0,anfragen.spandau@dinnebiergruppe.de,https://www.kia-dinnebier-berlin-spandau.de
Auto Nagel Niederrhein KA GmbH & Co. KG,KIA,Am Schürmannshütt 55,47441,Moers,DE,51.455406,6.6157298,02841 - 794050 ,kia-moers@auto-nagel.de,https://www.kia-nagel-moers.de
NÄGELE Automobile GmbH,KIA,Gustav-Rau-Str. 17,74321,Bietigheim-Bissingen,DE,48.952033,9.1478414,07142 - 90040,info@auto-naegele.de,https://www.kia-naegele-bietigheim.de/
Autohaus Hunold GmbH,KIA,Ziegeleistr. 32,57462,Olpe,DE,51.038412,7.862731,02761 - 5097,olpe@autohaus-hunold.de,https://www.kia-hunold-olpe.de/
Autohaus Dähn GmbH & Co. KG,KIA,Löcknitzer Str. 32,17309,Pasewalk,DE,53.501612,13.994946,03973-20265820,pasewalk@autohausdaehn.de,https://www.kia-daehn-pasewalk.de
Autohaus Konrad GmbH,KIA,Dornbergsweg 36,38855,Wernigerode,DE,51.851495,10.7895,03943-553960,info@teamkonrad.com,https://www.kia-konrad-wernigerode.de/
Autohaus H + P GmbH,KIA,Gewerbepark Klinkenthal 2,66578,Schiffweiler,DE,49.351911,7.109721,06821 - 96150,info@autohaus-hup.de,https://www.kia-h-p-schiffweiler.de
Jähler GmbH,KIA,Zeitzer Str. 141,04600,Altenburg,DE,51.000739,12.409472,03447 - 891400,info@jähler.de,https://www.kia-jaehler-altenburg.de/
Auto Bulenda GmbH,KIA,Am Schepersfeld 39,46485,Wesel,DE,51.663147,6.64447,0281 - 560210,info@autohaus-bulenda.de,https://www.kia-bulenda-wesel.de
Enders Automobile + Service GmbH & Co. KG,KIA,Kohlhäuser Str. 47,36043,Fulda,DE,50.53579,9.68184,0661 - 94510,info@kia-enders.de ,https://www.kia-enders-fulda.de
Autohaus Paschke GmbH,KIA,Alte Straßburger Str. 8 ,77652,Offenburg,DE,48.481861,7.940441,0781 - 919280,info@autohaus-paschke.de,https://www.kia-paschke-offenburg.de
MAT Moderne Anlagenpflegetechnik und Automobile GmbH,KIA,Zirndorfer Str. 7,84478,Waldkraiburg,DE,48.218582,12.416031,08638 - 94410,kia@matgmbh.com,https://www.kia-mat-waldkraiburg.de
Autohaus Klepp GmbH,KIA,Willi-Bleicher-Str. 1,73230,Kirchheim unter Teck,DE,48.63858,9.47357,07021 - 85363,kontakt@autohaus-klepp.de,https://www.kia-klepp-kirchheim.de
Autohaus Winter GmbH,KIA,Häuersteig 29,09599,Freiberg,DE,50.897931,13.328583,03731 / 68110,info@ah-winter.de,https://www.kia-winter-freiberg.de
Feser-Graf Metropol GmbH,KIA,Tennenloher Str. 10,90425,Nürnberg,DE,49.4851496,11.0568425,0911 - 8102830,kia.nuernberg@feser-graf.de,https://www.feser-graf.de/marken/kia
Autohaus Brüggemann GmbH & Co. KG,KIA,Rheiner Str. 155,48432,Rheine,DE,52.237915,7.477603,05975 - 3040,info@autohaus-brueggemann.de,https://www.kia-brueggemann-rheine.de
Diamant Autowelt GmbH,KIA,Willi-Juppe-Str. 1-3,65199,Wiesbaden,DE,50.06931,8.196884,0611/188600,info@diamant-autowelt.com,https://www.kia-diamant-wiesbaden.de
Auto Nagel Niederrhein KA GmbH & Co. KG,KIA,Weseler Str. 180-184,47608,Geldern,DE,51.52272033691406,6.351839065551758,02831 - 93820 ,kia-geldern@auto-nagel.de,https://www.kia-nagel-geldern.de
Automobile Kroppen GmbH,KIA,Westerholter Str. 782,45701,Herten,DE,51.602253,7.107999,02366 - 99990,info@kroppen.de,https://www.kia-kroppen-herten.de
Autohaus Fugel Dresden GmbH,KIA,Hamburger Str. 69-73,01157,Dresden,DE,51.061457,13.68607,0351 - 4320000,dresden@fugel-gruppe.de,https://www.kia-fugel-dresden.de
Autohaus Schultheiß GmbH,KIA,Hauptstr. 105,79689,Maulburg,DE,47.64576,7.77135,07622 - 68500,mail@autohaus-schultheiss.de,https://www.kia-schultheiss-maulburg.de
autoForum Wiegers GmbH,KIA,Engerstr. 145,32051,Herford,DE,52.12258,8.63904,05221 - 38000,info-herford@wiegers.de,https://wiegers.de/kia
autoForum Wiegers GmbH,KIA,Verler Str. 321a,33334,Gütersloh,DE,51.88449,8.42833,05241 - 220210,info-guetersloh@wiegers.de,https://wiegers.de/kia
Feser-Graf Metropol GmbH,KIA,Am Pointgraben 16,91126,Schwabach,DE,49.3410519,11.0148417,09122 - 93870,kia.schwabach@feser-graf.de,https://www.feser-graf.de/marken/kia
S. Maske Automobile e.K.,KIA,Papenstr. 127,27472,Cuxhaven,DE,53.8504309,8.7144116,04721 - 72190,info@s-maske.de,https://www.kia-maske-cuxhaven.de
Autohaus Horst Sauter GmbH & Co. KG,KIA,Kientenstr. 21,72458,Albstadt,DE,48.210739,9.0082531,07431 / 935315-0,albstadt@kia-sauter.de,https://www.kia-sauter-albstadt.de
Auto Reiter GmbH,KIA,Kurt-Schumacher-Straße 23,66130,Saarbrücken,DE,49.2053694,7.0443434,0681 / 709770,info@kia-saar.de,https://www.kia-reiter-saarbruecken.de
Autohaus Moskopp GmbH,KIA,Wankelstraße 1,54634,Bitburg,DE,49.956948,6.531708,06561-697740,info@autohaus-moskopp.de,https://www.kia-moskopp-bitburg.de
Kronemeyer Autohaus GmbH,KIA,Westersand 24,49824,Emlichheim,DE,52.616362,6.854414,05943 - 93300,nina@autohaus-kronemeyer.de,https://www.kia-kronemeyer-emlichheim.de/
Autogalerie Fugel GmbH,KIA,Hofer Straße 325,09353,Oberlungwitz,DE,50.79184,12.77163,0371 - 27326550,info@fugel-gruppe.de,https://www.kia-fugel-oberlungwitz.de
Gerth-Mobile e.Kfm.,KIA,Gewerbegebiet Borau Drei Wege 5,06667,Weißenfels,DE,51.198339,11.998326,03443 - 341600,info@gerth-mobile.de,https://automobile.gerth-mobile.de/
Fahrzeugservice Urland GbR,KIA,Berthelsdorfer Str. 1a,02747,Strahwalde,DE,51.027462,14.725734,035873 - 2496,urland@t-online.de,https://www.kia-urland-strahwalde.de
AHS Autohaus-Handels und Service GmbH,KIA,Außernbrünst 14,94133,Röhrnbach,DE,48.717781,13.532642,08582 / 9614-0,ahs.roehrnbach@bachl.de,https://www.kia-ahs-roehrnbach.de
Motor Center Heinen GmbH,KIA,Karolingerstr. 90,45141,Essen,DE,51.471547,7.018222,0201 - 830830,service@heinen-nrw.de,https://www.kia-heinen-essen.de
Autozentrum Roscherstraße Vertriebs GmbH,KIA,Roscherstr. 23,04105,Leipzig,DE,51.35319,12.380993,0341 - 5660960,info@kia-leipzig.de,https://www.kia-roscherstrasse-leipzig.de
Autohaus Dorn GmbH,KIA,Ingolstädter Straße 7,84030,Landshut,DE,48.561824,12.13603,0871 - 4308330,info@autohaus-dorn.de,https://www.kia-dorn-landshut.de
Autohaus Scholz GmbH,KIA,Gewerbegebiet 2,98701,Großbreitenbach,DE,50.585292,10.995454,036781 - 29444,autohaus@kia-scholz.de,https://www.kia-scholz-grossbreitenbach.de
Franzsander GmbH & Co. KG Auto  & Anhänger Center,KIA,Borkenerstr. 142,48653,Coesfeld,DE,51.939569,7.136683,02541 - 3113,kfz@franzsander.de,https://www.kia-franzsander-coesfeld.de
Autohaus Telke,KIA,Auer Talstr. 2,08280,Aue-Bad Schlema,DE,50.614202,12.68249,03772 - 37070,info-kia@telke.de,https://www.kia-telke-badschlema.de
Autohaus Zurawski Inh. A. Pötter e.Kfr.,KIA,Zum Stadtwald 1,01877,Bischofswerda,DE,51.136069,14.192369,03594 - 77160,kia-zurawski@gmx.de,https://www.kia-zurawski-bischofswerda.de
Autohaus Stiebitz e.K.,KIA,Albersrieth 8,92727,Waldthurn,DE,49.669299,12.296955,09657 - 598,auto@stiebitz.com,https://www.kia-stiebitz-waldthurn.de
Feser-Graf Metropol GmbH,KIA,Kupferschmiedstr. 6,91154,Roth,DE,49.245194,11.121199,09171 - 827310,kia.roth@feser-graf.de,https://www.feser-graf.de/marken/kia
Auto-Schubert-Gießen GmbH,KIA,An der Automeile 15,35394,Gießen,DE,50.57369,8.71007,0641 - 940190,gi@auto-schubert.de  ,www.auto-schubert.de/marken/kia
Bender Automobile GmbH,KIA,Rosenauer Str. 113,96450,Coburg,DE,50.276135,10.983278,09561 - 865 30-0,info@autohausbender.com,https://www.kia-bender-coburg.de
Auto Exner GmbH & Co. KG,KIA,Hans-Böckler-Str. 30,95032,Hof,DE,50.305733,11.916552,09281 - 7820,info@automobile-exner.de,https://www.kia-exner.de/
Siepmann +  Becker GmbH,KIA,Ziegeleiweg 3,42555,Velbert,DE,51.373305,7.130035,02052 - 4455,s125b@aol.com,https://www.kia-siepmann-becker-velbert.de
Autohaus Fischer + Co. GmbH,KIA,Kurmainzer Str. 107,65936,Frankfurt-Höchst,DE,50.11321,8.554444,069 - 316730,autohaus.fischer@gmx.de,https://www.kia-fischer-frankfurt.de
WEBER Automobile GmbH,KIA,Martin-Luther-King-Str. 10,63452,Hanau,DE,50.14521742805985,8.922448575496684,06181 – 98090,info@weberautomobile.de,https://www.kia-weber-hanau.de
Autovertrieb G.E.C.A. GmbH,KIA,Ulrichstr. 9,45891,Gelsenkirchen,DE,51.5496156,7.0866655,0209 - 976210,infogeca@geca.de,http://www.kia-geca-gelsenkirchen.de
Autohaus Dengler GmbH & Co. KG,KIA,Bahnhofstr. 12-14,72379,Hechingen,DE,48.3563075,8.9696927,07471 - 930020,info@autohaus-dengler.com,https://www.kia-dengler-hechingen.de
Autohaus Gerich GmbH & Co. KG.,KIA,Tüßlinger Str. 4,84503,Altötting,DE,48.22565,12.65772,08671 - 98430,christian@gerich.info,https://www.kia-gerich-altoetting.de
Autohaus Moegelin GmbH,KIA,Prenzlauer Chaussee 117,16348,Wandlitz,DE,52.746191,13.462946,033397 - 21554,autohaus-moegelin@t-online.de,https://www.kia-moegelin-wandlitz.de
Thomas Wandscher Autovertriebs GmbH,KIA,Bremer Heerstr. 400,26135,Oldenburg,DE,53.113695,8.265479,0441 - 9207710,info@wandscher-gruppe.de,https://www.kia-wandscher-oldenburg.de
Autohaus Hilmer Stollberg GmbH,KIA,Zu den Teichen 3,09366,Stollberg,DE,50.715892,12.782039,037296 - 5120,kundendienst@kia-hilmer.de,https://www.kia-hilmer-stollberg.de
Autohaus Vogel GmbH,KIA,Carnotstraße 18,39120,Magdeburg,DE,52.080178,11.626987,0391/6230573 (Verkauf) | 0391/6213294 (Service),kia-autohaus-vogel@email.de,https://www.kia-vogel-magdeburg.de
Autohaus Ely GmbH,KIA,Lohmannstr. 30,56567,Neuwied-Feldkirchen,DE,50.44907,7.4202113,02631 - 71834,info@kia-neuwied.de,https://www.kia-ely-neuwied.de
"Auto-Seitner, Inh. Michael Seitner",KIA,Weinheimer Landstr. 32,55232,Alzey,DE,49.742253,8.101938,06731 - 95900,info@auto-seitner.de,https://www.kia-seitner-alzey.de
Autohaus Raab GmbH,KIA,Dr.-Johann-Stark-Str. 8,92637,Weiden,DE,49.692703,12.137701,0961 - 670950,zentrale@auto-raab.de,https://www.kia-raab-weiden.de
Autohaus Bellemann GmbH & Co. KG,KIA,Bahnhofstr. 42,68789,St. Leon-Rot,DE,49.260033,8.637332,06227 / 8654-0,info@bellemann.de,https://www.kia-bellemann-sanktleonrot.de
Autohaus Pöschl GmbH,KIA,Fabrikstr. 3,64625,Bensheim,DE,49.676454,8.614853,06251 - 61488,kia@autohaus-poeschl.de,https://www.kia-poeschl-bensheim.de
Autohaus Dinnebier GmbH,KIA,Castrop-Rauxel-Allee 3,16792,Zehdenick,DE,52.979107,13.344612,03307/ 467048,mario.riemer@dinnebiergruppe.de,https://www.kia-dinnebier-zehdenick.de
Autohaus Mayrhörmann GmbH,KIA,Ulmer Str. 12-14,86420,Diedorf bei Augsburg,DE,48.37493,10.762397,0821 - 48660,kia@mayrhoermann.de,https://www.kia-mayrhoermann-diedorf.de
Autohaus Holz GmbH,KIA,Branchweilerhofstr. 87-89,67433,Neustadt,DE,49.351282,8.166937,06321 - 91880,info@autohaus-holz.de,https://www.kia-holz-neustadt.de
Autohaus Egling GmbH,KIA,Gewerbering 8,82544,Egling,DE,47.930654,11.500897,08176 - 99830,info@autohaus-egling.de,https://www.kia-egling.de/
Autohaus von der Weppen GmbH & Co. KG,KIA,Heilbronner Straße 305,70469,Stuttgart,DE,48.81447,9.17754,0711 - 26868-0,kontakt@von-der-weppen.de,https://www.kia-von-der-weppen-stuttgart.de
Auto-Tröndle GmbH & Co. KG,KIA,Schaffhauser Str. 1,79865,Grafenhausen,DE,47.77525,8.2563,07748-92 91 90,Mario.Troendle@auto-troendle.de,https://www.kia-troendle-grafenhausen.de
Autohaus Klein GmbH,KIA,Wallerfanger Str. 102,66740,Saarlouis,DE,49.31779,6.73606,06831 - 94030,kontakt@kia-saarlouis.de,https://www.kia-klein-saarlouis.de
AHS Automobil-Handel-Service GmbH,KIA,Schwedter Str. 20,16278,Angermünde,DE,53.017226,14.012144,03331 - 267630,kontakt@kia-angermuende.de,https://www.kia-automobil-handel-angermuende.de
Autocenter Strehle e.K.,KIA,Kötzschenbroder Str. 189,01139,Dresden,DE,51.092591,13.67104,0351 - 83979411,niziak@strehleauto.de,https://www.kia-strehle-dresden.de
Autohaus Bachmann (Inh. Ingo Bachmann),KIA,Reichensächser Str. 19,37287,Wehretal-Hoheneiche,DE,51.128064,9.975652,05658 - 1028,info@bachmann-autohaus.de,https://www.kia-bachmann-wehretal.de
Autohaus Hilpert GmbH,KIA,Markt Berolzheimer Str. 13,91757,Treuchtlingen,DE,48.98626,10.88149,09142 - 969750,autohaus-hilpert@t-online.de,https://www.kia-hilpert-treuchtlingen.de
Autohaus Grund GmbH,KIA,Sangerhäuser Str. 29,06536,Berga,DE,51.45891,11.0112513,034651 - 41510,s.grund@autogrund.de,https://www.kia-grund-berga.de
Autohaus Ernst GmbH & Co. KG,KIA,Eckerförder Straße 360,24107,Kiel,DE,54.3523686,10.0904985,0431 305200,info@kia-ernst.de,https://www.kia-ernst-kiel.de
Autohaus Sayda GmbH,KIA,Dresdner Str. 88a,09619,Sayda,DE,50.710777,13.429611,037365 - 1310,autohaus-sayda@t-online.de,https://www.kia-sayda.de
Autohaus Bentrop GmbH,KIA,Oberscheidstr. 12,44807,Bochum,DE,51.517883,7.215078,0234 - 9536036,info@kia-bentrop.de,https://www.kia-bentrop-bochum.de
Autohaus Gerich GmbH,KIA,Harthauserstr. 1,84453,Mühldorf/Inn,DE,48.252412,12.513811,08631 - 990260,kia@gerich.info,https://www.kia-gerich-muehldorfaminn.de
Jacobs Automobile Aachen GmbH & Co. KG,KIA,Neuenhofstr. 130,52078,Aachen,DE,50.767464,6.144468,0241 - 9900380,info@kia-jacobs.de ,https://www.kia-aachen-jacobs.de
Autohaus Gründel GmbH & Co. KG,KIA,Trinkbornstr. 3,56281,Dörth,DE,50.16056,7.58503,06747 - 94094,autohaus.gruendel@t-online.de,https://www.kia-gruendel-doerth.de
Bender Automobile GmbH,KIA,Bamberger Straße 100 ,96215,Lichtenfels ,DE,50.140102,11.052372, 09571 - 95640,info@autohausbender.com,https://www.kia-bender-lichtenfels.de
Autohaus Widmann + Winterholler GmbH ,KIA,Münchner Str. 71 ,85221,Dachau ,DE,48.250274,11.44303,08131 - 373430,info@widmann-winterholler.de,https://www.widmann-winterholler.de/kia/
Autohaus Widmann + Winterholler GmbH,KIA,Christoph-Selhamer-Straße 8,82362,Weilheim In Oberbayern,DE,47.846672,11.15083,0881 - 3900410 ,info@widmann-winterholler.de,https://www.widmann-winterholler.de/kia/
Autohaus Brass GmbH & Co. KG,KIA,Mühlheimer Straße 311,63075,Offenbach,DE,50.110201,8.798618,069-9864780,info.offenbach@brass-gruppe.de,https://www.kia-brass-offenbach.de/
Autohaus Brass GmbH & Co. KG,KIA,Guerickestraße 9,60488,Frankfurt am Main,DE,50.138744,8.594538,069/976712-0,info.roedelheim@brass-gruppe.de,https://www.kia-brass-frankfurt.de/
Hakvoort GmbH,KIA,Zeithstraße 89,53721,Siegburg,DE,50.802033,7.21658,,,https://www.hakvoort-gruppe.de/kia
Autohaus Böttcher GmbH,KIA,Lengenfelder Str. 134,08064,Zwickau,DE,50.671424,12.460851,0375-77005 0 ,info@boettcher-aktiv.de,https://www.kia-boettcher-zwickau.de
Autohaus Marcel Möller GmbH,KIA,Portlandstr. 5,31515 ,Wunstorf,DE,52.421064,9.447055,05031 - 518100,info@autohaus-m-moeller.de ,https://www.kia-moeller-wunstorf.de/
Horst Wahl GmbH & Co. KG ,KIA,Alleestr. 22,56410,Montabaur,DE,50.440326,7.829551,,,https://www.kia-wahl-montabaur.de/
AHAG Automobil-Handels-Ges. Egon Gladen GmbH & Co. KG,KIA,Crengeldanzstr. 83,58455,Witten,DE,51.45120620727539,7.325366973876953,02302-2005700,info.witten@ahag-kia.de,https://ahag-group.de/kia
Ruprecht Tretter Autohaus GmbH & Co. KG,KIA,Lauterburger Straße 9 ,76870 ,Kandel ,DE,49.07833034241051,8.201088597137009,,,https://www.kia-tretter-kandel.de/
Autohaus Gotthard König GmbH,KIA,Johann-Friedrich-Böttger-Straße 1,17389,Anklam,DE,53.83871078491211,13.719965934753418,,,https://www.kia-koenig-anklam.de
Autohaus Schirmer GmbH,KIA,Karl-Schurz-Straße 21,33100,Paderborn,DE,51.725933,8.7923564,05251 - 387660,kia@autohaus-schirmer.de,https://www.kia-schirmer-paderborn.de/
Auto Zschernitz GmbH - Bruchsal,KIA,Dieselweg 7,76646,Bruchsal,DE,49.1190871,8.5736273,07251 8080,info@autohaus-wittemann.de,https://www.kia-zschernitz.de
Auto Zschernitz GmbH - Karlsruhe,KIA,Am Mühlburger Bahnhof 10,76189,Karlsruhe,DE,49.0156389,8.3515431,0721 6628 0,info@zschernitz.de,https://www.kia-zschernitz.de
